1198;246;40;30-05-2019 17:44:23
1198;245;40;30-05-2019 17:44:23
1198;284;20;30-05-2019 17:44:23
1198;300;20;30-05-2019 17:44:23
1198;303;20;30-05-2019 17:44:23
1198;312;100;30-05-2019 17:44:23
1198;286;20;30-05-2019 17:44:23
1198;313;20;30-05-2019 17:44:23
1198;318;20;30-05-2019 17:44:23
1198;322;80;30-05-2019 17:44:23
1198;332;40;30-05-2019 17:44:23
1198;333;20;30-05-2019 17:44:23
1198;334;20;30-05-2019 17:44:23
1198;328;20;30-05-2019 17:44:23
1198;331;20;30-05-2019 17:44:23
1888;166;20;30-05-2019 17:46:57
1888;187;20;30-05-2019 17:46:57
1888;202;60;30-05-2019 17:46:57
1888;212;40;30-05-2019 17:46:57
1888;213;40;30-05-2019 17:46:57
1888;217;60;30-05-2019 17:46:57
1888;232;60;30-05-2019 17:46:57
1888;233;40;30-05-2019 17:46:57
1888;239;20;30-05-2019 17:46:57
1888;242;20;30-05-2019 17:46:57
1888;246;40;30-05-2019 17:46:57
1888;245;20;30-05-2019 17:46:57
1888;284;60;30-05-2019 17:46:57
1888;300;20;30-05-2019 17:46:57
1888;303;60;30-05-2019 17:46:57
1888;312;60;30-05-2019 17:46:57
1888;286;40;30-05-2019 17:46:57
1888;313;40;30-05-2019 17:46:57
1888;318;40;30-05-2019 17:46:57
1888;322;20;30-05-2019 17:46:57
1888;332;60;30-05-2019 17:46:57
1888;333;20;30-05-2019 17:46:57
1888;334;40;30-05-2019 17:46:57
1888;328;60;30-05-2019 17:46:57
1888;331;60;30-05-2019 17:46:57
1307;166;40;30-05-2019 17:47:30
1307;187;40;30-05-2019 17:47:30
1307;202;80;30-05-2019 17:47:30
1307;212;60;30-05-2019 17:47:30
1307;213;60;30-05-2019 17:47:30
1307;217;60;30-05-2019 17:47:30
1307;232;60;30-05-2019 17:47:30
1307;233;60;30-05-2019 17:47:30
1307;239;20;30-05-2019 17:47:30
1307;242;60;30-05-2019 17:47:30
1307;246;60;30-05-2019 17:47:30
1307;245;20;30-05-2019 17:47:30
1307;284;80;30-05-2019 17:47:30
1307;300;40;30-05-2019 17:47:30
1307;303;100;30-05-2019 17:47:30
1307;312;100;30-05-2019 17:47:30
1307;286;100;30-05-2019 17:47:30
1307;313;40;30-05-2019 17:47:30
1307;318;40;30-05-2019 17:47:30
1307;322;60;30-05-2019 17:47:30
1307;332;60;30-05-2019 17:47:30
1307;333;20;30-05-2019 17:47:30
1307;334;80;30-05-2019 17:47:30
1307;328;20;30-05-2019 17:47:30
1307;331;80;30-05-2019 17:47:30
1316;166;20;30-05-2019 17:50:36
1316;187;20;30-05-2019 17:50:36
1316;202;100;30-05-2019 17:50:36
1316;212;40;30-05-2019 17:50:36
1316;213;40;30-05-2019 17:50:36
1316;217;100;30-05-2019 17:50:36
1316;232;100;30-05-2019 17:50:36
1316;233;20;30-05-2019 17:50:36
1316;239;20;30-05-2019 17:50:36
1316;242;40;30-05-2019 17:50:36
1316;246;20;30-05-2019 17:50:36
1316;245;20;30-05-2019 17:50:36
1316;284;20;30-05-2019 17:50:36
1316;300;20;30-05-2019 17:50:36
1316;303;100;30-05-2019 17:50:36
1316;312;100;30-05-2019 17:50:36
1316;286;40;30-05-2019 17:50:36
1316;313;40;30-05-2019 17:50:36
1316;318;20;30-05-2019 17:50:36
1316;322;100;30-05-2019 17:50:36
1316;332;20;30-05-2019 17:50:36
1316;333;20;30-05-2019 17:50:36
1316;334;60;30-05-2019 17:50:36
1316;328;20;30-05-2019 17:50:36
1316;331;60;30-05-2019 17:50:36
1658;166;40;30-05-2019 17:56:15
1658;187;40;30-05-2019 17:56:15
1658;202;60;30-05-2019 17:56:15
1658;212;40;30-05-2019 17:56:15
1658;213;40;30-05-2019 17:56:15
1658;217;40;30-05-2019 17:56:15
1658;232;60;30-05-2019 17:56:15
1658;233;20;30-05-2019 17:56:15
1658;239;20;30-05-2019 17:56:15
1658;242;40;30-05-2019 17:56:15
1658;246;20;30-05-2019 17:56:15
1658;245;20;30-05-2019 17:56:15
1658;284;20;30-05-2019 17:56:15
1658;300;20;30-05-2019 17:56:15
1658;303;60;30-05-2019 17:56:15
1658;312;60;30-05-2019 17:56:15
1658;286;40;30-05-2019 17:56:15
1658;313;40;30-05-2019 17:56:15
1658;318;20;30-05-2019 17:56:15
1658;322;40;30-05-2019 17:56:15
1658;332;20;30-05-2019 17:56:15
1658;333;20;30-05-2019 17:56:15
1658;334;20;30-05-2019 17:56:15
1658;328;20;30-05-2019 17:56:15
1658;331;40;30-05-2019 17:56:15
1545;166;60;30-05-2019 18:05:23
1545;187;60;30-05-2019 18:05:23
1545;202;80;30-05-2019 18:05:23
1545;212;60;30-05-2019 18:05:23
1545;213;60;30-05-2019 18:05:23
1545;217;40;30-05-2019 18:05:23
1545;232;60;30-05-2019 18:05:23
1545;233;80;30-05-2019 18:05:23
1545;239;40;30-05-2019 18:05:23
1545;242;60;30-05-2019 18:05:23
1545;246;80;30-05-2019 18:05:23
1545;245;40;30-05-2019 18:05:23
1545;284;60;30-05-2019 18:05:23
1545;300;40;30-05-2019 18:05:23
1545;303;80;30-05-2019 18:05:23
1545;312;80;30-05-2019 18:05:23
1545;286;60;30-05-2019 18:05:23
1545;313;80;30-05-2019 18:05:23
1545;318;40;30-05-2019 18:05:23
1545;322;60;30-05-2019 18:05:23
1545;332;60;30-05-2019 18:05:23
1545;333;40;30-05-2019 18:05:23
1545;334;80;30-05-2019 18:05:23
1545;328;60;30-05-2019 18:05:23
1545;331;60;30-05-2019 18:05:23
1655;166;20;30-05-2019 18:15:23
1655;187;20;30-05-2019 18:15:23
1655;202;60;30-05-2019 18:15:23
1655;212;60;30-05-2019 18:15:23
1655;213;60;30-05-2019 18:15:23
1655;217;40;30-05-2019 18:15:23
1655;232;60;30-05-2019 18:15:23
1655;233;60;30-05-2019 18:15:23
1655;239;20;30-05-2019 18:15:23
1655;242;80;30-05-2019 18:15:23
1655;246;20;30-05-2019 18:15:23
1655;245;20;30-05-2019 18:15:23
1655;284;100;30-05-2019 18:15:23
1655;300;20;30-05-2019 18:15:23
1655;303;60;30-05-2019 18:15:23
1655;312;60;30-05-2019 18:15:23
1655;286;20;30-05-2019 18:15:23
1655;313;20;30-05-2019 18:15:23
1655;318;20;30-05-2019 18:15:23
1655;322;100;30-05-2019 18:15:23
1655;332;20;30-05-2019 18:15:23
1655;333;20;30-05-2019 18:15:23
1655;334;80;30-05-2019 18:15:23
1655;328;20;30-05-2019 18:15:23
1655;331;20;30-05-2019 18:15:23
1570;166;20;30-05-2019 18:18:31
1570;187;20;30-05-2019 18:18:31
1570;202;40;30-05-2019 18:18:31
1570;212;60;30-05-2019 18:18:31
1570;213;60;30-05-2019 18:18:31
1570;217;40;30-05-2019 18:18:31
1570;232;60;30-05-2019 18:18:31
1570;233;40;30-05-2019 18:18:31
1570;239;20;30-05-2019 18:18:31
1570;242;40;30-05-2019 18:18:31
1570;246;20;30-05-2019 18:18:31
1570;245;20;30-05-2019 18:18:31
1570;284;60;30-05-2019 18:18:31
1570;300;20;30-05-2019 18:18:31
1570;303;60;30-05-2019 18:18:31
1570;312;60;30-05-2019 18:18:31
1570;286;60;30-05-2019 18:18:31
1570;313;20;30-05-2019 18:18:31
1570;318;20;30-05-2019 18:18:31
1570;322;60;30-05-2019 18:18:31
1570;332;20;30-05-2019 18:18:31
1570;333;20;30-05-2019 18:18:31
1570;334;60;30-05-2019 18:18:31
1570;328;20;30-05-2019 18:18:31
1570;331;40;30-05-2019 18:18:31
1244;166;60;30-05-2019 18:19:03
1244;187;60;30-05-2019 18:19:03
1244;202;100;30-05-2019 18:19:03
1244;212;20;30-05-2019 18:19:03
1244;213;20;30-05-2019 18:19:03
1244;217;100;30-05-2019 18:19:03
1244;232;100;30-05-2019 18:19:03
1244;233;60;30-05-2019 18:19:03
1244;239;60;30-05-2019 18:19:03
1244;242;60;30-05-2019 18:19:03
1244;246;80;30-05-2019 18:19:03
1244;245;60;30-05-2019 18:19:03
1244;284;40;30-05-2019 18:19:03
1244;300;40;30-05-2019 18:19:03
1244;303;100;30-05-2019 18:19:03
1244;312;100;30-05-2019 18:19:03
1244;286;40;30-05-2019 18:19:03
1244;313;40;30-05-2019 18:19:03
1244;318;40;30-05-2019 18:19:03
1244;322;100;30-05-2019 18:19:03
1244;332;100;30-05-2019 18:19:03
1244;333;20;30-05-2019 18:19:03
1244;334;20;30-05-2019 18:19:03
1244;328;20;30-05-2019 18:19:03
1244;331;100;30-05-2019 18:19:03
1383;166;40;30-05-2019 18:24:55
1383;187;40;30-05-2019 18:24:55
1383;202;60;30-05-2019 18:24:55
1383;212;40;30-05-2019 18:24:55
1383;213;60;30-05-2019 18:24:55
1383;217;40;30-05-2019 18:24:55
1383;232;60;30-05-2019 18:24:55
1383;233;60;30-05-2019 18:24:55
1383;239;20;30-05-2019 18:24:55
1383;242;20;30-05-2019 18:24:55
1383;246;40;30-05-2019 18:24:55
1383;245;20;30-05-2019 18:24:55
1383;284;40;30-05-2019 18:24:55
1383;300;20;30-05-2019 18:24:55
1383;303;60;30-05-2019 18:24:55
1383;312;60;30-05-2019 18:24:55
1383;286;60;30-05-2019 18:24:55
1383;313;40;30-05-2019 18:24:55
1383;318;20;30-05-2019 18:24:55
1383;322;40;30-05-2019 18:24:55
1383;332;20;30-05-2019 18:24:55
1383;333;20;30-05-2019 18:24:55
1383;334;40;30-05-2019 18:24:55
1383;328;20;30-05-2019 18:24:55
1383;331;40;30-05-2019 18:24:55
1567;166;60;30-05-2019 18:28:25
1567;187;60;30-05-2019 18:28:25
1567;202;60;30-05-2019 18:28:25
1567;212;20;30-05-2019 18:28:25
1567;213;20;30-05-2019 18:28:25
1567;217;60;30-05-2019 18:28:25
1567;232;40;30-05-2019 18:28:25
1567;233;40;30-05-2019 18:28:25
1567;239;20;30-05-2019 18:28:25
1567;242;40;30-05-2019 18:28:25
1567;246;60;30-05-2019 18:28:25
1567;245;20;30-05-2019 18:28:25
1567;284;20;30-05-2019 18:28:25
1567;300;20;30-05-2019 18:28:25
1567;303;60;30-05-2019 18:28:25
1567;312;20;30-05-2019 18:28:25
1567;286;40;30-05-2019 18:28:25
1567;313;20;30-05-2019 18:28:25
1567;318;20;30-05-2019 18:28:25
1567;322;40;30-05-2019 18:28:25
1567;332;80;30-05-2019 18:28:25
1567;333;20;30-05-2019 18:28:25
1567;334;20;30-05-2019 18:28:25
1567;328;20;30-05-2019 18:28:25
1567;331;60;30-05-2019 18:28:25
1180;166;20;30-05-2019 18:39:48
1180;187;20;30-05-2019 18:39:48
1180;202;100;30-05-2019 18:39:48
1180;212;80;30-05-2019 18:39:48
1180;213;80;30-05-2019 18:39:48
1180;217;60;30-05-2019 18:39:48
1180;232;100;30-05-2019 18:39:48
1180;233;80;30-05-2019 18:39:48
1180;239;20;30-05-2019 18:39:48
1180;242;60;30-05-2019 18:39:48
1180;246;100;30-05-2019 18:39:48
1180;245;80;30-05-2019 18:39:48
1180;284;100;30-05-2019 18:39:48
1180;300;20;30-05-2019 18:39:48
1180;303;100;30-05-2019 18:39:48
1180;312;100;30-05-2019 18:39:48
1180;286;100;30-05-2019 18:39:48
1180;313;80;30-05-2019 18:39:48
1180;318;20;30-05-2019 18:39:48
1180;322;80;30-05-2019 18:39:48
1180;332;20;30-05-2019 18:39:48
1180;333;20;30-05-2019 18:39:48
1180;334;100;30-05-2019 18:39:48
1180;328;80;30-05-2019 18:39:48
1180;331;100;30-05-2019 18:39:48
1276;166;100;30-05-2019 18:40:02
1276;187;100;30-05-2019 18:40:02
1276;202;100;30-05-2019 18:40:02
1276;212;100;30-05-2019 18:40:02
1276;213;60;30-05-2019 18:40:02
1276;217;80;30-05-2019 18:40:02
1276;232;100;30-05-2019 18:40:02
1276;233;80;30-05-2019 18:40:02
1276;239;80;30-05-2019 18:40:02
1276;242;40;30-05-2019 18:40:02
1276;246;80;30-05-2019 18:40:02
1276;245;20;30-05-2019 18:40:02
1276;284;20;30-05-2019 18:40:02
1276;300;20;30-05-2019 18:40:02
1276;303;100;30-05-2019 18:40:02
1276;312;100;30-05-2019 18:40:02
1276;286;80;30-05-2019 18:40:02
1276;313;80;30-05-2019 18:40:02
1276;318;20;30-05-2019 18:40:02
1276;322;60;30-05-2019 18:40:02
1276;332;60;30-05-2019 18:40:02
1276;333;20;30-05-2019 18:40:02
1276;334;40;30-05-2019 18:40:02
1276;328;20;30-05-2019 18:40:02
1276;331;60;30-05-2019 18:40:02
1297;166;40;30-05-2019 18:43:19
1297;187;40;30-05-2019 18:43:19
1297;202;80;30-05-2019 18:43:19
1297;212;40;30-05-2019 18:43:19
1297;213;20;30-05-2019 18:43:19
1297;217;60;30-05-2019 18:43:19
1297;232;40;30-05-2019 18:43:19
1297;233;60;30-05-2019 18:43:19
1297;239;80;30-05-2019 18:43:19
1297;242;80;30-05-2019 18:43:19
1297;246;60;30-05-2019 18:43:19
1297;245;80;30-05-2019 18:43:19
1297;284;60;30-05-2019 18:43:19
1297;300;80;30-05-2019 18:43:19
1297;303;40;30-05-2019 18:43:19
1297;312;60;30-05-2019 18:43:19
1297;286;40;30-05-2019 18:43:19
1297;313;80;30-05-2019 18:43:19
1297;318;60;30-05-2019 18:43:19
1297;322;40;30-05-2019 18:43:19
1297;332;80;30-05-2019 18:43:19
1297;333;80;30-05-2019 18:43:19
1297;334;80;30-05-2019 18:43:19
1297;328;80;30-05-2019 18:43:19
1297;331;60;30-05-2019 18:43:19
1612;166;80;30-05-2019 18:46:43
1612;187;80;30-05-2019 18:46:43
1612;202;100;30-05-2019 18:46:43
1612;212;80;30-05-2019 18:46:43
1612;213;60;30-05-2019 18:46:43
1612;217;100;30-05-2019 18:46:43
1612;232;80;30-05-2019 18:46:43
1612;233;60;30-05-2019 18:46:43
1612;239;60;30-05-2019 18:46:43
1612;242;80;30-05-2019 18:46:43
1612;246;60;30-05-2019 18:46:43
1612;245;40;30-05-2019 18:46:43
1612;284;40;30-05-2019 18:46:43
1612;300;20;30-05-2019 18:46:43
1612;303;80;30-05-2019 18:46:43
1612;312;80;30-05-2019 18:46:43
1612;286;40;30-05-2019 18:46:43
1612;313;20;30-05-2019 18:46:43
1612;318;40;30-05-2019 18:46:43
1612;322;60;30-05-2019 18:46:43
1612;332;60;30-05-2019 18:46:43
1612;333;20;30-05-2019 18:46:43
1612;334;20;30-05-2019 18:46:43
1612;328;40;30-05-2019 18:46:43
1612;331;80;30-05-2019 18:46:43
1290;166;40;30-05-2019 18:48:52
1290;187;40;30-05-2019 18:48:52
1290;202;80;30-05-2019 18:48:52
1290;212;100;30-05-2019 18:48:52
1290;213;100;30-05-2019 18:48:52
1290;217;100;30-05-2019 18:48:52
1290;232;100;30-05-2019 18:48:52
1290;233;60;30-05-2019 18:48:52
1290;239;20;30-05-2019 18:48:52
1290;242;80;30-05-2019 18:48:52
1290;246;20;30-05-2019 18:48:52
1290;245;20;30-05-2019 18:48:52
1290;284;80;30-05-2019 18:48:52
1290;300;20;30-05-2019 18:48:52
1290;303;100;30-05-2019 18:48:52
1290;312;100;30-05-2019 18:48:52
1290;286;60;30-05-2019 18:48:52
1290;313;60;30-05-2019 18:48:52
1290;318;60;30-05-2019 18:48:52
1290;322;100;30-05-2019 18:48:52
1290;332;40;30-05-2019 18:48:52
1290;333;20;30-05-2019 18:48:52
1290;334;60;30-05-2019 18:48:52
1290;328;40;30-05-2019 18:48:52
1290;331;60;30-05-2019 18:48:52
1752;166;20;30-05-2019 18:54:14
1752;187;20;30-05-2019 18:54:14
1752;202;40;30-05-2019 18:54:14
1752;212;60;30-05-2019 18:54:14
1752;213;60;30-05-2019 18:54:14
1752;217;20;30-05-2019 18:54:14
1752;232;60;30-05-2019 18:54:14
1752;233;20;30-05-2019 18:54:14
1752;239;20;30-05-2019 18:54:14
1752;242;20;30-05-2019 18:54:14
1752;246;20;30-05-2019 18:54:14
1752;245;20;30-05-2019 18:54:14
1752;284;20;30-05-2019 18:54:14
1752;300;20;30-05-2019 18:54:14
1752;303;60;30-05-2019 18:54:14
1752;312;40;30-05-2019 18:54:14
1752;286;40;30-05-2019 18:54:14
1752;313;20;30-05-2019 18:54:14
1752;318;20;30-05-2019 18:54:14
1752;322;60;30-05-2019 18:54:14
1752;332;20;30-05-2019 18:54:14
1752;333;20;30-05-2019 18:54:14
1752;334;20;30-05-2019 18:54:14
1752;328;40;30-05-2019 18:54:14
1752;331;20;30-05-2019 18:54:14
1740;166;60;30-05-2019 18:55:13
1740;187;60;30-05-2019 18:55:13
1740;202;20;30-05-2019 18:55:13
1740;212;60;30-05-2019 18:55:13
1740;213;60;30-05-2019 18:55:13
1740;217;40;30-05-2019 18:55:13
1740;232;40;30-05-2019 18:55:13
1740;233;60;30-05-2019 18:55:13
1740;239;60;30-05-2019 18:55:13
1740;242;60;30-05-2019 18:55:13
1740;246;60;30-05-2019 18:55:13
1740;245;60;30-05-2019 18:55:13
1740;284;40;30-05-2019 18:55:13
1740;300;60;30-05-2019 18:55:13
1740;303;20;30-05-2019 18:55:13
1740;312;20;30-05-2019 18:55:13
1740;286;60;30-05-2019 18:55:13
1740;313;60;30-05-2019 18:55:13
1740;318;60;30-05-2019 18:55:13
1740;322;40;30-05-2019 18:55:13
1740;332;60;30-05-2019 18:55:13
1740;333;60;30-05-2019 18:55:13
1740;334;40;30-05-2019 18:55:13
1740;328;60;30-05-2019 18:55:13
1740;331;40;30-05-2019 18:55:13
1303;166;40;30-05-2019 18:55:25
1303;187;40;30-05-2019 18:55:25
1303;202;40;30-05-2019 18:55:25
1303;212;40;30-05-2019 18:55:25
1303;213;40;30-05-2019 18:55:25
1303;217;40;30-05-2019 18:55:25
1303;232;40;30-05-2019 18:55:25
1303;233;80;30-05-2019 18:55:25
1303;239;100;30-05-2019 18:55:25
1303;242;100;30-05-2019 18:55:25
1303;246;40;30-05-2019 18:55:25
1303;245;100;30-05-2019 18:55:25
1303;284;20;30-05-2019 18:55:25
1303;300;100;30-05-2019 18:55:25
1303;303;20;30-05-2019 18:55:25
1303;312;20;30-05-2019 18:55:25
1303;286;40;30-05-2019 18:55:25
1303;313;60;30-05-2019 18:55:25
1303;318;100;30-05-2019 18:55:25
1303;322;40;30-05-2019 18:55:25
1303;332;80;30-05-2019 18:55:25
1303;333;100;30-05-2019 18:55:25
1303;334;80;30-05-2019 18:55:25
1303;328;100;30-05-2019 18:55:25
1303;331;80;30-05-2019 18:55:25
1944;166;100;30-05-2019 18:58:41
1944;187;100;30-05-2019 18:58:41
1944;202;100;30-05-2019 18:58:41
1944;212;100;30-05-2019 18:58:41
1944;213;100;30-05-2019 18:58:41
1944;217;20;30-05-2019 18:58:41
1944;232;80;30-05-2019 18:58:41
1944;233;40;30-05-2019 18:58:41
1944;239;20;30-05-2019 18:58:41
1944;242;80;30-05-2019 18:58:41
1944;246;100;30-05-2019 18:58:41
1944;245;20;30-05-2019 18:58:41
1944;284;100;30-05-2019 18:58:41
1944;300;20;30-05-2019 18:58:41
1944;303;100;30-05-2019 18:58:41
1944;312;100;30-05-2019 18:58:41
1944;286;40;30-05-2019 18:58:41
1944;313;20;30-05-2019 18:58:41
1944;318;20;30-05-2019 18:58:41
1944;322;100;30-05-2019 18:58:41
1944;332;80;30-05-2019 18:58:41
1944;333;20;30-05-2019 18:58:41
1944;334;40;30-05-2019 18:58:41
1944;328;20;30-05-2019 18:58:41
1944;331;20;30-05-2019 18:58:41
1728;166;40;30-05-2019 19:01:24
1728;187;40;30-05-2019 19:01:24
1728;202;60;30-05-2019 19:01:24
1728;212;40;30-05-2019 19:01:24
1728;213;40;30-05-2019 19:01:24
1728;217;60;30-05-2019 19:01:24
1728;232;60;30-05-2019 19:01:24
1728;233;40;30-05-2019 19:01:24
1728;239;20;30-05-2019 19:01:24
1728;242;40;30-05-2019 19:01:24
1728;246;40;30-05-2019 19:01:24
1728;245;40;30-05-2019 19:01:24
1728;284;60;30-05-2019 19:01:24
1728;300;20;30-05-2019 19:01:24
1728;303;60;30-05-2019 19:01:24
1728;312;60;30-05-2019 19:01:24
1728;286;60;30-05-2019 19:01:24
1728;313;40;30-05-2019 19:01:24
1728;318;40;30-05-2019 19:01:24
1728;322;40;30-05-2019 19:01:24
1728;332;20;30-05-2019 19:01:24
1728;333;40;30-05-2019 19:01:24
1728;334;20;30-05-2019 19:01:24
1728;328;20;30-05-2019 19:01:24
1728;331;40;30-05-2019 19:01:24
1344;166;60;30-05-2019 19:05:07
1344;187;60;30-05-2019 19:05:07
1344;202;40;30-05-2019 19:05:07
1344;212;40;30-05-2019 19:05:07
1344;213;20;30-05-2019 19:05:07
1344;217;40;30-05-2019 19:05:07
1344;232;40;30-05-2019 19:05:07
1344;233;60;30-05-2019 19:05:07
1344;239;60;30-05-2019 19:05:07
1344;242;60;30-05-2019 19:05:07
1344;246;60;30-05-2019 19:05:07
1344;245;60;30-05-2019 19:05:07
1344;284;60;30-05-2019 19:05:07
1344;300;60;30-05-2019 19:05:07
1344;303;40;30-05-2019 19:05:07
1344;312;40;30-05-2019 19:05:07
1344;286;60;30-05-2019 19:05:07
1344;313;60;30-05-2019 19:05:07
1344;318;60;30-05-2019 19:05:07
1344;322;20;30-05-2019 19:05:07
1344;332;60;30-05-2019 19:05:07
1344;333;60;30-05-2019 19:05:07
1344;334;60;30-05-2019 19:05:07
1344;328;60;30-05-2019 19:05:07
1344;331;60;30-05-2019 19:05:07
1511;166;20;30-05-2019 19:05:42
1511;187;20;30-05-2019 19:05:42
1511;202;20;30-05-2019 19:05:42
1511;212;20;30-05-2019 19:05:42
1511;213;20;30-05-2019 19:05:42
1511;217;100;30-05-2019 19:05:42
1511;232;20;30-05-2019 19:05:42
1511;233;20;30-05-2019 19:05:42
1511;239;20;30-05-2019 19:05:42
1511;242;20;30-05-2019 19:05:42
1511;246;20;30-05-2019 19:05:42
1511;245;20;30-05-2019 19:05:42
1511;284;40;30-05-2019 19:05:42
1511;300;20;30-05-2019 19:05:42
1511;303;20;30-05-2019 19:05:42
1511;312;40;30-05-2019 19:05:42
1511;286;20;30-05-2019 19:05:42
1511;313;20;30-05-2019 19:05:42
1511;318;20;30-05-2019 19:05:42
1511;322;20;30-05-2019 19:05:42
1511;332;20;30-05-2019 19:05:42
1511;333;20;30-05-2019 19:05:42
1511;334;20;30-05-2019 19:05:42
1511;328;20;30-05-2019 19:05:42
1511;331;20;30-05-2019 19:05:42
1684;166;20;30-05-2019 19:06:02
1684;187;20;30-05-2019 19:06:02
1684;202;20;30-05-2019 19:06:02
1684;212;20;30-05-2019 19:06:02
1684;213;40;30-05-2019 19:06:02
1684;217;40;30-05-2019 19:06:02
1684;232;60;30-05-2019 19:06:02
1684;233;60;30-05-2019 19:06:02
1684;239;20;30-05-2019 19:06:02
1684;242;40;30-05-2019 19:06:02
1684;246;40;30-05-2019 19:06:02
1684;245;20;30-05-2019 19:06:02
1684;284;60;30-05-2019 19:06:02
1684;300;20;30-05-2019 19:06:02
1684;303;60;30-05-2019 19:06:02
1684;312;40;30-05-2019 19:06:02
1684;286;40;30-05-2019 19:06:02
1684;313;60;30-05-2019 19:06:02
1684;318;40;30-05-2019 19:06:02
1684;322;40;30-05-2019 19:06:02
1684;332;20;30-05-2019 19:06:02
1684;333;20;30-05-2019 19:06:02
1684;334;40;30-05-2019 19:06:02
1684;328;60;30-05-2019 19:06:02
1684;331;40;30-05-2019 19:06:02
1306;166;80;30-05-2019 19:07:01
1306;187;80;30-05-2019 19:07:01
1306;202;80;30-05-2019 19:07:01
1306;212;100;30-05-2019 19:07:01
1306;213;100;30-05-2019 19:07:01
1306;217;20;30-05-2019 19:07:01
1306;232;60;30-05-2019 19:07:01
1306;233;100;30-05-2019 19:07:01
1306;239;20;30-05-2019 19:07:01
1306;242;20;30-05-2019 19:07:01
1306;246;80;30-05-2019 19:07:01
1306;245;20;30-05-2019 19:07:01
1306;284;80;30-05-2019 19:07:01
1306;300;40;30-05-2019 19:07:01
1306;303;80;30-05-2019 19:07:01
1306;312;80;30-05-2019 19:07:01
1306;286;40;30-05-2019 19:07:01
1306;313;20;30-05-2019 19:07:01
1306;318;40;30-05-2019 19:07:01
1306;322;100;30-05-2019 19:07:01
1306;332;60;30-05-2019 19:07:01
1306;333;20;30-05-2019 19:07:01
1306;334;20;30-05-2019 19:07:01
1306;328;20;30-05-2019 19:07:01
1306;331;40;30-05-2019 19:07:01
